datum_id,class_id,class_name,filename,file_id,clip_id,event_id,platform_id,cartridge_id,mic_id,channel_orientation,is_phone,day,duration_secs,split
5246,8,16 Ga,8-ny_gravel_pit-stevens_770-ALICE-mJ7TQRnB3l59-16.wav,mJ7TQRnB3l59,16,ny_gravel_pit,stevens_770,remington_gl_16g_75s,ALICE,right,0,1,1,train
5247,8,16 Ga,8-ny_gravel_pit-stevens_770-ALICE-mJ7TQRnB3l59-17.wav,mJ7TQRnB3l59,17,ny_gravel_pit,stevens_770,remington_gl_16g_75s,ALICE,right,0,1,1,test
5248,8,16 Ga,8-ny_gravel_pit-stevens_770-ALICE-mJ7TQRnB3l59-18.wav,mJ7TQRnB3l59,18,ny_gravel_pit,stevens_770,remington_gl_16g_75s,ALICE,right,0,1,1,train
5249,8,16 Ga,8-ny_gravel_pit-stevens_770-ALICE-mJ7TQRnB3l59-19.wav,mJ7TQRnB3l59,19,ny_gravel_pit,stevens_770,remington_gl_16g_75s,ALICE,right,0,1,1,train
5250,8,16 Ga,8-ny_gravel_pit-stevens_770-ALICE-mJ7TQRnB3l59-20.wav,mJ7TQRnB3l59,20,ny_gravel_pit,stevens_770,remington_gl_16g_75s,ALICE,right,0,1,1,train
5251,8,16 Ga,8-ny_gravel_pit-stevens_770-ALICE-mJ7TQRnB3l59-21.wav,mJ7TQRnB3l59,21,ny_gravel_pit,stevens_770,remington_gl_16g_75s,ALICE,right,0,1,1,val
5252,8,16 Ga,8-ny_gravel_pit-stevens_770-ALICE-mJ7TQRnB3l59-22.wav,mJ7TQRnB3l59,22,ny_gravel_pit,stevens_770,remington_gl_16g_75s,ALICE,right,0,1,1,train
5253,8,16 Ga,8-ny_gravel_pit-stevens_770-ALICE-mJ7TQRnB3l59-23.wav,mJ7TQRnB3l59,23,ny_gravel_pit,stevens_770,remington_gl_16g_75s,ALICE,right,0,1,1,train
5254,8,16 Ga,8-ny_gravel_pit-stevens_770-ALICE-mJ7TQRnB3l59-24.wav,mJ7TQRnB3l59,24,ny_gravel_pit,stevens_770,remington_gl_16g_75s,ALICE,right,0,1,1,train
5255,8,16 Ga,8-ny_gravel_pit-stevens_770-ALICE-mJ7TQRnB3l59-25.wav,mJ7TQRnB3l59,25,ny_gravel_pit,stevens_770,remington_gl_16g_75s,ALICE,right,0,1,1,train
5256,8,16 Ga,8-ny_gravel_pit-stevens_770-ALICE-mJ7TQRnB3l59-26.wav,mJ7TQRnB3l59,26,ny_gravel_pit,stevens_770,remington_gl_16g_75s,ALICE,right,0,1,1,train
5257,8,16 Ga,8-ny_gravel_pit-stevens_770-ALICE-mJ7TQRnB3l59-27.wav,mJ7TQRnB3l59,27,ny_gravel_pit,stevens_770,remington_gl_16g_75s,ALICE,right,0,1,1,test
5258,8,16 Ga,8-ny_gravel_pit-stevens_770-ALICE-mJ7TQRnB3l59-28.wav,mJ7TQRnB3l59,28,ny_gravel_pit,stevens_770,remington_gl_16g_75s,ALICE,right,0,1,1,train
5259,8,16 Ga,8-ny_gravel_pit-stevens_770-ALICE-mJ7TQRnB3l59-29.wav,mJ7TQRnB3l59,29,ny_gravel_pit,stevens_770,remington_gl_16g_75s,ALICE,right,0,1,1,train
5260,8,16 Ga,8-ny_gravel_pit-stevens_770-ALICE-mJ7TQRnB3l59-30.wav,mJ7TQRnB3l59,30,ny_gravel_pit,stevens_770,remington_gl_16g_75s,ALICE,right,0,1,1,train
5261,8,16 Ga,8-ny_gravel_pit-stevens_770-ALICE-mJ7TQRnB3l59-31.wav,mJ7TQRnB3l59,31,ny_gravel_pit,stevens_770,remington_gl_16g_75s,ALICE,right,0,1,1,val
5262,8,16 Ga,8-ny_gravel_pit-stevens_770-ALICE-mJ7TQRnB3l59-32.wav,mJ7TQRnB3l59,32,ny_gravel_pit,stevens_770,remington_gl_16g_75s,ALICE,right,0,1,1,train
5263,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-0.wav,gbtJl1SpjKGh,0,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5264,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-1.wav,gbtJl1SpjKGh,1,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5265,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-2.wav,gbtJl1SpjKGh,2,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5266,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-3.wav,gbtJl1SpjKGh,3,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5267,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-4.wav,gbtJl1SpjKGh,4,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,test
5268,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-5.wav,gbtJl1SpjKGh,5,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5269,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-6.wav,gbtJl1SpjKGh,6,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5270,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-7.wav,gbtJl1SpjKGh,7,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5271,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-8.wav,gbtJl1SpjKGh,8,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,val
5272,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-9.wav,gbtJl1SpjKGh,9,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5273,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-10.wav,gbtJl1SpjKGh,10,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5274,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-11.wav,gbtJl1SpjKGh,11,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5275,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-12.wav,gbtJl1SpjKGh,12,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5276,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-13.wav,gbtJl1SpjKGh,13,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5277,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-14.wav,gbtJl1SpjKGh,14,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,test
5278,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-15.wav,gbtJl1SpjKGh,15,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5279,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-16.wav,gbtJl1SpjKGh,16,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5280,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-17.wav,gbtJl1SpjKGh,17,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5281,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-18.wav,gbtJl1SpjKGh,18,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,val
5282,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-19.wav,gbtJl1SpjKGh,19,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5283,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-20.wav,gbtJl1SpjKGh,20,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5284,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-21.wav,gbtJl1SpjKGh,21,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5285,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-22.wav,gbtJl1SpjKGh,22,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5286,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-23.wav,gbtJl1SpjKGh,23,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5287,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-24.wav,gbtJl1SpjKGh,24,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,test
5288,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-25.wav,gbtJl1SpjKGh,25,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5289,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-26.wav,gbtJl1SpjKGh,26,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5290,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-27.wav,gbtJl1SpjKGh,27,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5291,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-28.wav,gbtJl1SpjKGh,28,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,val
5292,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-29.wav,gbtJl1SpjKGh,29,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5293,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-30.wav,gbtJl1SpjKGh,30,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5294,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-31.wav,gbtJl1SpjKGh,31,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5295,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-gbtJl1SpjKGh-32.wav,gbtJl1SpjKGh,32,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,left,0,1,1,train
5296,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-0.wav,A_k1axuHhRT1,0,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5297,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-1.wav,A_k1axuHhRT1,1,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,test
5298,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-2.wav,A_k1axuHhRT1,2,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5299,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-3.wav,A_k1axuHhRT1,3,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5300,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-4.wav,A_k1axuHhRT1,4,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5301,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-5.wav,A_k1axuHhRT1,5,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,val
5302,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-6.wav,A_k1axuHhRT1,6,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5303,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-7.wav,A_k1axuHhRT1,7,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5304,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-8.wav,A_k1axuHhRT1,8,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5305,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-9.wav,A_k1axuHhRT1,9,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5306,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-10.wav,A_k1axuHhRT1,10,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5307,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-11.wav,A_k1axuHhRT1,11,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,test
5308,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-12.wav,A_k1axuHhRT1,12,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5309,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-13.wav,A_k1axuHhRT1,13,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5310,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-14.wav,A_k1axuHhRT1,14,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5311,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-15.wav,A_k1axuHhRT1,15,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,val
5312,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-16.wav,A_k1axuHhRT1,16,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5313,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-17.wav,A_k1axuHhRT1,17,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5314,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-18.wav,A_k1axuHhRT1,18,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5315,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-19.wav,A_k1axuHhRT1,19,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5316,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-20.wav,A_k1axuHhRT1,20,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5317,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-21.wav,A_k1axuHhRT1,21,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,test
5318,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-22.wav,A_k1axuHhRT1,22,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5319,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-23.wav,A_k1axuHhRT1,23,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5320,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-24.wav,A_k1axuHhRT1,24,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5321,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-25.wav,A_k1axuHhRT1,25,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,val
5322,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-26.wav,A_k1axuHhRT1,26,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5323,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-27.wav,A_k1axuHhRT1,27,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5324,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-28.wav,A_k1axuHhRT1,28,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5325,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-29.wav,A_k1axuHhRT1,29,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5326,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-30.wav,A_k1axuHhRT1,30,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5327,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-31.wav,A_k1axuHhRT1,31,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,test
5328,8,16 Ga,8-ny_gravel_pit-stevens_770-BOB-A_k1axuHhRT1-32.wav,A_k1axuHhRT1,32,ny_gravel_pit,stevens_770,remington_gl_16g_75s,BOB,right,0,1,1,train
5329,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-0.wav,U2dq39z5yd7s,0,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5330,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-1.wav,U2dq39z5yd7s,1,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5331,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-2.wav,U2dq39z5yd7s,2,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,val
5332,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-3.wav,U2dq39z5yd7s,3,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5333,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-4.wav,U2dq39z5yd7s,4,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5334,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-5.wav,U2dq39z5yd7s,5,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5335,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-6.wav,U2dq39z5yd7s,6,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5336,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-7.wav,U2dq39z5yd7s,7,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5337,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-8.wav,U2dq39z5yd7s,8,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,test
5338,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-9.wav,U2dq39z5yd7s,9,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5339,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-10.wav,U2dq39z5yd7s,10,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5340,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-11.wav,U2dq39z5yd7s,11,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5341,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-12.wav,U2dq39z5yd7s,12,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,val
5342,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-13.wav,U2dq39z5yd7s,13,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5343,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-14.wav,U2dq39z5yd7s,14,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5344,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-15.wav,U2dq39z5yd7s,15,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5345,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-16.wav,U2dq39z5yd7s,16,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5346,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-17.wav,U2dq39z5yd7s,17,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5347,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-18.wav,U2dq39z5yd7s,18,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,test
5348,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-19.wav,U2dq39z5yd7s,19,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5349,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-20.wav,U2dq39z5yd7s,20,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5350,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-21.wav,U2dq39z5yd7s,21,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5351,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-22.wav,U2dq39z5yd7s,22,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,val
5352,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-23.wav,U2dq39z5yd7s,23,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5353,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-24.wav,U2dq39z5yd7s,24,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5354,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-25.wav,U2dq39z5yd7s,25,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5355,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-26.wav,U2dq39z5yd7s,26,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5356,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-27.wav,U2dq39z5yd7s,27,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5357,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-28.wav,U2dq39z5yd7s,28,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,test
5358,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-29.wav,U2dq39z5yd7s,29,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5359,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-30.wav,U2dq39z5yd7s,30,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5360,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-31.wav,U2dq39z5yd7s,31,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,train
5361,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-U2dq39z5yd7s-32.wav,U2dq39z5yd7s,32,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,left,0,1,1,val
5362,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-2TIoakNAywIg-0.wav,2TIoakNAywIg,0,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,right,0,1,1,train
5363,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-2TIoakNAywIg-1.wav,2TIoakNAywIg,1,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,right,0,1,1,train
5364,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-2TIoakNAywIg-2.wav,2TIoakNAywIg,2,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,right,0,1,1,train
5365,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-2TIoakNAywIg-3.wav,2TIoakNAywIg,3,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,right,0,1,1,train
5366,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-2TIoakNAywIg-4.wav,2TIoakNAywIg,4,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,right,0,1,1,train
5367,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-2TIoakNAywIg-5.wav,2TIoakNAywIg,5,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,right,0,1,1,test
5368,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-2TIoakNAywIg-6.wav,2TIoakNAywIg,6,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,right,0,1,1,train
5369,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-2TIoakNAywIg-7.wav,2TIoakNAywIg,7,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,right,0,1,1,train
5370,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-2TIoakNAywIg-8.wav,2TIoakNAywIg,8,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,right,0,1,1,train
5371,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-2TIoakNAywIg-9.wav,2TIoakNAywIg,9,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,right,0,1,1,val
5372,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-2TIoakNAywIg-10.wav,2TIoakNAywIg,10,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,right,0,1,1,train
5373,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-2TIoakNAywIg-11.wav,2TIoakNAywIg,11,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,right,0,1,1,train
5374,8,16 Ga,8-ny_gravel_pit-stevens_770-CAROL-2TIoakNAywIg-12.wav,2TIoakNAywIg,12,ny_gravel_pit,stevens_770,remington_gl_16g_75s,CAROL,right,0,1,1,train
